open time	open	high	low	close	volume	number of trades
2019-01-01 00:00:00	131.45	132.22	131.01	131.82	12678.0	4229
2019-01-01 01:00:00	131.83	131.88	131.0	131.14	9541.8	3891
2019-01-01 02:00:00	131.19	131.34	130.0	130.72	12039.0	4284
2019-01-01 03:00:00	130.72	131.47	130.71	131.32	6320.3	2658
2019-01-01 04:00:00	131.31	134.0	131.3	132.35	29214.6	7983
2019-01-01 05:00:00	132.37	132.98	132.37	132.75	6738.7	2461
2019-01-01 06:00:00	132.74	133.5	132.67	133.36	6204.3	2696
2019-01-01 07:00:00	133.36	134.3	133.01	133.56	10215.0	4060
2019-01-01 08:00:00	133.56	135.3	133.19	134.52	16342.2	5494
2019-01-01 09:00:00	134.55	134.78	133.55	133.7	14895.4	4213
2019-01-01 10:00:00	133.72	134.14	133.66	133.86	6388.1	2471
2019-01-01 11:00:00	133.89	134.7	133.71	133.75	6651.4	3084
2019-01-01 12:00:00	133.78	134.76	133.17	134.48	11418.7	3613
2019-01-01 13:00:00	134.48	136.0	133.87	134.54	12634.4	3940
2019-01-01 14:00:00	134.43	134.51	132.95	133.57	13344.4	4582
2019-01-01 15:00:00	133.52	133.73	132.26	132.98	15723.7	4755
2019-01-01 16:00:00	132.97	133.31	132.5	133.29	5547.6	2303
2019-01-01 17:00:00	133.29	133.6	132.52	132.58	5271.9	2387
2019-01-01 18:00:00	132.56	132.65	131.0	132.04	14789.6	5297
2019-01-01 19:00:00	132.04	135.58	132.04	135.27	25553.5	7846
2019-01-01 20:00:00	135.26	139.48	135.16	137.95	67055.9	17487
2019-01-01 21:00:00	137.95	139.02	137.0	137.06	29727.8	7357
2019-01-01 22:00:00	137.05	137.97	136.21	137.63	18585.4	5467
2019-01-01 23:00:00	137.64	140.67	136.71	139.1	44895.3	13241
2019-01-02 00:00:00	139.1	140.0	138.07	138.92	33867.0	9172
2019-01-02 01:00:00	138.92	140.0	137.76	138.04	16295.4	5026
2019-01-02 02:00:00	138.02	138.75	137.79	138.59	12044.9	3369
2019-01-02 03:00:00	138.59	139.28	138.02	138.67	10906.4	4204
2019-01-02 04:00:00	138.66	139.58	138.3	139.18	10134.9	4444
2019-01-02 05:00:00	139.19	139.21	138.75	138.91	6609.1	3227
2019-01-02 06:00:00	138.91	139.31	138.3	138.99	13868.5	4390
2019-01-02 07:00:00	138.99	144.0	138.96	143.48	64270.0	17532
2019-01-02 08:00:00	143.48	147.3	143.42	144.57	115673.3	23278
2019-01-02 09:00:00	144.58	145.6	143.65	144.62	37872.0	9907
2019-01-02 10:00:00	144.66	149.09	144.36	148.65	62152.3	13810
2019-01-02 11:00:00	148.66	149.11	146.83	147.81	54684.1	11927
2019-01-02 12:00:00	147.82	148.26	146.33	148.07	33789.2	9298
2019-01-02 13:00:00	148.02	152.48	147.95	151.9	69139.5	17969
2019-01-02 14:00:00	151.9	152.15	149.21	150.55	59634.6	14284
2019-01-02 15:00:00	150.55	151.4	146.95	148.62	45716.8	12757
2019-01-02 16:00:00	148.62	152.25	147.92	149.24	52356.5	14830
2019-01-02 17:00:00	149.21	150.14	147.69	149.06	38895.9	10730
2019-01-02 18:00:00	149.02	149.74	147.2	149.2	19781.7	7611
2019-01-02 19:00:00	149.21	151.16	148.1	150.49	23029.5	8627
2019-01-02 20:00:00	150.5	151.6	149.31	151.18	28040.4	9169
2019-01-02 21:00:00	151.19	154.8	150.4	153.55	49663.4	15103
2019-01-02 22:00:00	153.54	154.18	151.82	153.67	32984.4	9389
2019-01-02 23:00:00	153.67	155.37	151.19	152.01	50076.5	13017
2019-01-03 00:00:00	152.01	152.8	148.67	149.4	40996.8	10865
2019-01-03 01:00:00	149.4	151.3	149.26	150.89	22237.9	7477
2019-01-03 02:00:00	150.88	152.21	150.0	151.03	22251.8	6690
2019-01-03 03:00:00	151.08	152.0	150.52	151.78	15488.7	5995
2019-01-03 04:00:00	151.78	153.64	151.46	152.22	35124.4	9675
2019-01-03 05:00:00	152.22	153.18	150.65	151.72	30412.7	8010
2019-01-03 06:00:00	151.78	152.62	151.21	151.93	17449.6	5582
2019-01-03 07:00:00	151.93	152.26	151.39	151.8	18531.4	6570
2019-01-03 08:00:00	151.76	151.87	147.77	148.51	39764.5	11439
2019-01-03 09:00:00	148.51	149.3	145.8	147.99	61315.5	14857
2019-01-03 10:00:00	147.98	149.28	147.75	148.28	40589.3	7990
2019-01-03 11:00:00	148.28	148.29	144.71	146.5	51622.7	12979
2019-01-03 12:00:00	146.53	148.6	145.8	148.33	34800.8	9698
2019-01-03 13:00:00	148.35	148.91	147.21	148.29	23979.1	7695
2019-01-03 14:00:00	148.29	148.65	146.53	146.85	25925.8	7755
2019-01-03 15:00:00	146.85	148.0	145.93	147.74	24234.7	7900
2019-01-03 16:00:00	147.74	147.89	143.33	143.95	51086.1	13958
2019-01-03 17:00:00	143.95	145.49	143.11	144.65	28751.5	8700
2019-01-03 18:00:00	144.55	144.81	143.53	144.52	19245.6	7077
2019-01-03 19:00:00	144.51	145.5	144.07	145.26	21841.4	7049
2019-01-03 20:00:00	145.26	148.12	144.94	147.89	23790.1	8929
2019-01-03 21:00:00	147.88	147.96	145.75	147.13	25145.1	8252
2019-01-03 22:00:00	147.12	147.97	145.91	147.79	14822.0	5136
2019-01-03 23:00:00	147.79	147.8	145.27	146.3	18683.8	6322
2019-01-04 00:00:00	146.3	146.38	143.54	146.14	31485.3	7943
2019-01-04 01:00:00	146.14	148.23	146.12	147.6	22598.8	6893
2019-01-04 02:00:00	147.6	147.6	145.8	146.81	18207.7	5542
2019-01-04 03:00:00	146.82	151.04	146.12	150.77	35889.8	10440
2019-01-04 04:00:00	150.77	151.78	149.54	151.29	39640.2	10570
2019-01-04 05:00:00	151.28	154.2	150.3	153.11	48742.6	13663
2019-01-04 06:00:00	153.11	154.67	152.62	153.33	42393.9	11116
2019-01-04 07:00:00	153.33	154.8	152.05	152.6	31718.4	9699
2019-01-04 08:00:00	152.6	153.97	150.62	151.17	48164.6	11852
