open time	open	high	low	close	volume	number of trades
2018-01-01	74.854	80.0	71.05	78.299	81411.8	11129
2018-01-02	78.255	96.997	78.246	89.696	200642.9	27808
2018-01-03	89.6	104.885	85.3	103.505	157777.6	26245
2018-01-04	103.506	108.88	94.5	97.669	112336.6	22000
2018-01-05	97.669	106.997	88.0	95.134	136754.8	22618
2018-01-06	95.135	102.869	90.392	100.491	67541.1	12657
2018-01-07	100.092	109.0	97.0	103.096	51435.3	9847
2018-01-08	102.599	108.899	82.5	101.361	96541.8	15885
2018-01-09	101.262	131.0	100.879	126.7	163943.2	25481
2018-01-10	126.911	127.886	106.331	122.239	217513.9	26260
2018-01-11	122.871	125.0	91.1	107.701	172426.9	24462
2018-01-12	107.701	126.099	101.49	123.111	84911.3	17125
2018-01-13	123.111	149.98	119.0	139.777	114714.3	21525
2018-01-14	139.012	186.0	132.0	170.0	241962.3	43338
2018-01-15	170.0	198.6	143.39	189.382	404036.9	78879
2018-01-16	189.382	190.7	88.888	137.502	1191407.2	142205
2018-01-17	137.502	156.19	91.34	142.0	1578232.5	173316
2018-01-18	142.0	159.223	127.0	139.501	780008.4	113672
2018-01-19	138.657	148.25	126.31	139.523	420299.2	65026
2018-01-20	139.523	157.26	137.579	149.999	319117.8	57277
2018-01-21	150.287	151.0	124.0	132.589	301735.9	57126
2018-01-22	132.899	139.0	110.85	123.314	315449.8	57663
2018-01-23	123.347	131.0	108.5	122.77	288073.9	52236
2018-01-24	122.77	147.0	116.8	138.0	365376.4	72290
2018-01-25	138.0	148.329	135.07	138.024	218161.8	45733
2018-01-26	138.023	141.5	123.79	137.621	252032.5	49671
2018-01-27	137.7	143.0	134.268	141.959	110428.4	25641
2018-01-28	141.959	156.0	141.0	154.101	165493.2	41096
2018-01-29	154.1	169.2	148.7	168.289	283531.3	72963
2018-01-30	168.287	169.999	136.45	146.185	440562.7	108487
2018-01-31	146.185	147.9	132.901	146.488	243709.5	60631
2018-02-01	146.101	147.6	112.78	126.5	397263.0	86267
2018-02-02	126.5	132.03	93.94	121.155	763993.4	136854
2018-02-03	121.155	129.93	108.05	124.601	346512.5	78504
2018-02-04	124.601	125.0	100.64	107.025	355973.8	73498
2018-02-05	107.025	109.85	73.626	82.136	969744.8	139217
2018-02-06	82.137	110.21	64.3	103.534	1649845.1	234327
2018-02-07	103.535	119.5	93.0	102.337	1153333.1	188986
2018-02-08	102.003	111.0	101.302	109.2	36451.6	5113
2018-02-09	109.32	116.0	109.32	114.52	310399.4	44906
2018-02-10	114.572	119.79	100.301	107.3	484147.3	102419
2018-02-11	107.3	111.84	93.1	101.707	558336.3	122683
2018-02-12	101.661	115.12	101.661	111.89	491482.5	107957
2018-02-13	111.897	113.0	106.222	108.5	249026.0	62554
2018-02-14	108.384	123.0	108.23	122.001	363358.1	90738
2018-02-15	121.923	124.5	116.1	121.003	361031.8	97690
2018-02-16	121.003	129.45	117.601	127.415	267448.9	81143
2018-02-17	127.415	138.76	127.03	134.999	297993.9	89999
2018-02-18	134.999	136.878	120.748	125.121	299278.2	90358
2018-02-19	125.138	137.56	123.702	136.391	235288.1	67888
2018-02-20	136.391	140.849	123.8	124.66	300979.5	85071
2018-02-21	124.661	128.551	114.321	117.697	416877.3	101687
2018-02-22	117.69	125.85	109.001	111.478	415630.0	91477
2018-02-23	111.478	122.6	108.12	118.336	368180.6	83438
2018-02-24	118.519	123.999	110.521	115.25	282959.4	62238
2018-02-25	115.2	118.0	112.11	116.789	161241.4	42723
2018-02-26	116.8	136.9	115.4	134.402	467939.1	90558
2018-02-27	134.4	145.0	130.1	139.856	509343.2	92243
2018-02-28	140.29	143.995	129.5	131.7	366472.7	83484
