open time	open	high	low	close	volume	number of trades
2018-01-01	733.01	763.55	716.8	754.99	53909.3	75314
2018-01-02	754.99	899.5	749.06	855.28	113257.8	142511
2018-01-03	855.13	950.01	810.0	934.03	89041.5	118866
2018-01-04	934.03	1009.72	890.01	940.0	102894.5	132633
2018-01-05	940.0	1045.0	930.0	959.3	97374.0	124438
2018-01-06	958.0	1017.56	950.0	1004.11	71954.3	91685
2018-01-07	1003.71	1125.0	999.9	1123.09	65278.8	89192
2018-01-08	1123.09	1239.18	910.0	1133.18	158831.5	171664
2018-01-09	1133.18	1326.5	1104.85	1291.0	118702.9	152628
2018-01-10	1291.0	1440.0	1201.1	1247.0	160185.0	191352
2018-01-11	1249.03	1332.49	1021.0	1138.93	194546.3	210914
2018-01-12	1136.45	1288.5	1069.01	1253.87	93763.5	117851
2018-01-13	1253.87	1427.01	1252.0	1388.02	75893.4	115872
2018-01-14	1388.1	1391.89	1220.89	1347.0	98391.2	124920
2018-01-15	1347.99	1383.13	1258.12	1271.0	69236.7	105410
2018-01-16	1268.67	1275.01	780.0	1000.0	343889.4	304696
2018-01-17	999.99	1075.51	755.0	1000.0	436333.7	391331
2018-01-18	1000.0	1075.2	924.21	994.0	294545.7	278162
2018-01-19	993.3	1079.0	941.0	1032.5	167954.1	171662
2018-01-20	1032.5	1165.4	1031.0	1152.75	123352.6	139129
2018-01-21	1150.37	1152.69	998.0	1049.0	175031.0	189013
2018-01-22	1049.0	1090.15	908.0	993.0	185212.5	200594
2018-01-23	993.0	1030.0	909.0	980.0	160159.6	188114
2018-01-24	981.2	1074.0	953.09	1061.0	134257.8	164024
2018-01-25	1060.34	1115.0	1030.26	1056.52	119415.9	140455
2018-01-26	1055.29	1082.0	986.0	1051.03	145113.6	168271
2018-01-27	1051.03	1127.99	1032.2	1118.99	96894.3	130125
2018-01-28	1118.99	1277.0	1112.0	1251.96	143510.7	191653
2018-01-29	1251.96	1258.89	1161.65	1177.01	105292.8	172601
2018-01-30	1177.01	1186.85	1051.0	1085.5	155278.6	257484
2018-01-31	1084.63	1135.0	1029.0	1124.81	100372.0	191394
2018-02-01	1125.96	1164.99	981.0	1041.94	203355.3	343466
2018-02-02	1041.89	1047.2	783.67	922.3	377375.2	501434
2018-02-03	923.67	998.0	851.0	971.0	160037.9	277958
2018-02-04	971.0	975.0	789.0	823.56	186446.0	291397
2018-02-05	821.6	862.47	634.94	697.92	365516.5	430516
2018-02-06	697.93	798.0	570.1	779.25	648944.4	685832
2018-02-07	779.99	849.0	714.18	754.0	356403.4	394597
2018-02-08	753.19	786.93	751.0	781.66	10516.3	8507
2018-02-09	781.66	882.2	781.66	877.0	95447.7	196544
2018-02-10	876.3	911.2	800.0	851.15	214818.1	342039
2018-02-11	851.15	857.0	768.28	808.99	189323.4	318895
2018-02-12	808.58	877.56	807.46	866.66	143586.9	300970
2018-02-13	866.39	871.0	820.0	841.57	110305.9	234604
2018-02-14	841.57	924.99	841.3	919.09	150342.9	297425
2018-02-15	919.09	946.66	895.59	924.55	155637.8	308893
2018-02-16	924.55	948.48	901.36	938.67	115540.2	247188
2018-02-17	938.6	974.0	933.48	969.99	110091.0	224139
2018-02-18	969.99	978.5	897.0	911.0	160129.8	287445
2018-02-19	911.0	956.22	906.04	938.11	80099.5	188985
2018-02-20	939.17	961.0	873.0	882.99	120056.7	225795
2018-02-21	882.99	908.88	812.87	835.89	176200.6	324214
2018-02-22	836.35	871.96	786.6	801.49	137561.9	265430
2018-02-23	801.47	885.0	785.99	851.6	154507.4	283445
2018-02-24	851.59	875.0	805.0	833.94	89311.6	180745
2018-02-25	833.92	849.5	813.18	841.19	59431.3	134040
2018-02-26	841.46	882.0	833.0	867.98	74911.5	135463
2018-02-27	867.98	897.49	860.69	870.11	63487.7	113151
2018-02-28	871.84	891.0	850.3	853.5	53620.5	102553
2018-03-01	853.5	879.96	848.65	870.63	43785.0	89476
2018-03-02	870.63	876.22	850.0	856.28	39436.3	77178
2018-03-03	856.27	870.78	852.3	856.02	34170.3	65375
2018-03-04	856.51	868.0	836.24	866.66	29735.0	64562
2018-03-05	866.61	871.75	847.2	849.84	30567.8	61568
2018-03-06	849.81	853.18	803.01	813.11	48658.1	90220
2018-03-07	813.31	826.2	718.4	749.9	109013.3	157657
2018-03-08	749.02	772.07	684.0	695.46	76312.8	124325
2018-03-09	695.48	727.92	640.0	723.71	116545.4	174238
2018-03-10	723.65	745.0	673.06	680.58	63012.7	98429
2018-03-11	680.58	735.0	659.15	720.85	73967.4	108011
2018-03-12	721.0	740.5	676.31	697.11	67732.9	107566
2018-03-13	696.52	713.76	680.0	689.94	55735.2	110481
2018-03-14	690.16	703.54	585.0	610.1	89904.3	139296
2018-03-15	610.1	621.12	570.0	608.83	94426.7	139923
2018-03-16	608.83	625.3	584.15	599.05	64720.2	84631
2018-03-17	599.03	609.26	544.0	546.95	68022.5	85603
2018-03-18	547.98	560.0	450.0	537.0	248817.2	273110
2018-03-19	537.39	560.0	515.8	556.88	184798.8	190236
2018-03-20	556.88	567.87	515.0	557.0	135426.9	141920
2018-03-21	557.0	590.52	545.11	559.17	117019.2	139151
2018-03-22	559.15	578.6	516.0	539.92	111106.2	123941
2018-03-23	539.78	544.72	506.71	543.03	106416.1	122067
2018-03-24	543.2	545.99	518.63	520.22	87710.8	104841
2018-03-25	521.17	536.0	512.0	523.74	71903.2	90242
2018-03-26	523.95	527.67	465.56	485.0	151084.2	144216
2018-03-27	485.0	491.55	446.0	448.5	138188.8	139179
2018-03-28	448.5	466.0	440.14	446.67	89895.5	90706
2018-03-29	446.07	449.43	380.0	384.0	225341.9	176576
2018-03-30	383.87	412.04	366.0	392.43	292254.8	232555
2018-03-31	392.4	419.4	388.52	393.92	167833.6	134396
2018-04-01	393.93	399.91	356.9	378.58	150494.0	119329
2018-04-02	378.58	394.87	375.0	385.05	113242.1	95810
2018-04-03	385.0	419.08	380.13	415.01	137897.6	118778
2018-04-04	415.0	416.5	370.0	378.16	140598.4	132792
2018-04-05	378.15	387.03	365.61	381.22	120314.1	103370
