open time	open	high	low	close	volume	number of trades
2018-08-31	6.0641	6.5	5.9171	6.4025	15251455.7	86899
2018-09-01	6.4085	6.8116	6.3971	6.667	14560265.7	81603
2018-09-02	6.667	6.6962	6.3158	6.6366	12465241.1	80421
2018-09-03	6.6386	6.719	6.3834	6.4649	11189975.0	57820
2018-09-04	6.4668	6.64	6.3327	6.48	12281351.2	54676
2018-09-05	6.48	6.58	5.0952	5.1511	16739077.8	99211
2018-09-06	5.1498	5.2656	4.85	5.2363	15053327.2	95685
2018-09-07	5.2339	5.35	4.93	5.0515	12515313.6	68977
2018-09-08	5.0504	5.1469	4.63	4.745	12253396.8	59461
2018-09-09	4.7426	5.1895	4.6501	4.9449	14468610.6	71963
2018-09-10	4.9449	5.12	4.887	5.0286	12480946.5	59127
2018-09-11	5.0343	5.096	4.72	4.9865	13071963.2	65427
2018-09-12	4.9849	4.988	4.75	4.945	10668222.2	52654
2018-09-13	4.9468	5.5555	4.923	5.38	15282999.3	83101
2018-09-14	5.3844	5.536	5.1293	5.2196	12062133.2	65240
2018-09-15	5.2195	5.52	5.21	5.3401	10294566.5	46022
2018-09-16	5.3399	5.49	5.1975	5.409	10006590.5	43310
2018-09-17	5.4069	5.4831	4.6745	4.8398	14189706.3	75217
2018-09-18	4.8431	5.268	4.7719	5.0565	11968752.8	64421
2018-09-19	5.0507	5.3451	4.91	5.2369	11557489.8	69067
2018-09-20	5.2381	5.8582	5.1813	5.7432	12196969.9	65564
2018-09-21	5.7432	6.2732	5.6	6.1901	13964071.1	94012
2018-09-22	6.1859	6.3	5.7611	5.9481	6891666.2	53102
2018-09-23	5.9429	6.1555	5.8104	6.0263	7827472.0	49916
2018-09-24	6.0265	6.0405	5.5882	5.6679	6324359.4	46122
2018-09-25	5.6752	5.6755	5.01	5.4194	13107074.6	75476
2018-09-26	5.4216	5.77	5.2301	5.55	13589930.2	65823
2018-09-27	5.5518	5.9632	5.3464	5.8253	13301558.5	68261
2018-09-28	5.8253	6.0242	5.6581	5.7562	13991389.2	78401
2018-09-29	5.7562	5.8543	5.4521	5.7439	11890491.7	54962
2018-09-30	5.7452	5.916	5.3587	5.7257	14404746.5	73947
2018-10-01	5.7259	5.85	5.5155	5.7376	9502063.7	51143
2018-10-02	5.7331	5.79	5.5344	5.6163	11317245.2	44057
2018-10-03	5.6096	5.689	5.4431	5.6153	12220807.4	56671
2018-10-04	5.6153	5.91	5.6026	5.8008	13111708.5	54252
2018-10-05	5.8017	5.9	5.6502	5.82	13095178.0	50655
2018-10-06	5.8217	5.853	5.6666	5.73	14095923.2	44951
2018-10-07	5.73	5.8	5.6239	5.763	13803783.8	42890
2018-10-08	5.7585	6.0298	5.723	5.9369	14268017.6	56755
2018-10-09	5.9369	5.9817	5.84	5.9214	11960473.4	43770
2018-10-10	5.9237	5.9648	5.81	5.9197	12939478.1	46758
2018-10-11	5.9197	5.9237	5.02	5.0965	8380207.8	71950
2018-10-12	5.0965	5.3279	5.0151	5.199	8327490.8	47295
2018-10-13	5.1988	5.345	5.17	5.2948	7431030.6	32703
2018-10-14	5.3022	5.3439	5.1638	5.2149	7676548.9	33150
2018-10-15	5.2105	6.05	5.1448	5.5925	13959008.4	101154
2018-10-16	5.5924	5.6785	5.4991	5.574	6878185.2	38313
2018-10-17	5.5754	5.6284	5.501	5.5704	7355935.4	37710
2018-10-18	5.5716	5.64	5.35	5.4555	7523742.2	39139
2018-10-19	5.4555	5.485	5.366	5.3979	5710435.9	26008
2018-10-20	5.3921	5.5114	5.3784	5.4534	7225211.7	32916
2018-10-21	5.4559	5.6438	5.4517	5.5125	7763496.2	37449
2018-10-22	5.5108	5.5556	5.44	5.4704	4444993.8	23379
2018-10-23	5.4704	5.5287	5.4077	5.4847	1959410.9	14510
2018-10-24	5.4846	5.52	5.4264	5.4388	1569284.6	16378
2018-10-25	5.439	5.4678	5.401	5.4276	1125763.2	12213
2018-10-26	5.4279	5.5063	5.381	5.441	2410054.7	16807
2018-10-27	5.4444	5.48	5.4	5.4192	2659755.4	13528
2018-10-28	5.4191	5.4639	5.411	5.4342	2339153.8	11843
2018-10-29	5.4343	5.4465	5.0633	5.1563	2598869.6	25740
2018-10-30	5.1533	5.1891	5.11	5.1451	1440371.0	14393
2018-10-31	5.1422	5.3175	5.085	5.2537	1888942.3	17681
2018-11-01	5.2538	5.31	5.2291	5.2827	1496824.2	13004
2018-11-02	5.2877	5.4187	5.2854	5.3979	1707731.1	15261
2018-11-03	5.3965	5.405	5.2951	5.3298	1351375.9	12461
2018-11-04	5.3276	5.6153	5.3	5.5442	2438189.5	25365
2018-11-05	5.5443	5.5665	5.4249	5.5051	1923200.6	20503
2018-11-06	5.5037	5.7857	5.491	5.7781	2604667.1	30959
2018-11-07	5.7809	5.84	5.613	5.6817	2532908.5	28788
2018-11-08	5.6811	5.7084	5.505	5.5246	2011772.3	27646
2018-11-09	5.523	5.5769	5.37	5.4046	1533390.9	20581
2018-11-10	5.405	5.4682	5.3709	5.4279	749495.2	10255
2018-11-11	5.4278	5.5198	5.272	5.4886	903405.6	10398
2018-11-12	5.4822	5.527	5.3759	5.4549	920877.2	12487
2018-11-13	5.4557	5.4766	5.156	5.2976	1693556.5	19807
2018-11-14	5.2976	5.3195	4.4595	4.7745	6025781.0	72237
2018-11-15	4.7738	4.8141	4.269	4.771	5673654.4	65958
2018-11-16	4.771	4.8145	4.5001	4.6027	2531682.0	26368
2018-11-17	4.6011	4.651	4.5246	4.6311	1607138.1	16334
2018-11-18	4.6303	4.7173	4.5678	4.6425	1450146.1	14171
2018-11-19	4.6497	4.6501	4.015	4.13	6704588.5	68997
2018-11-20	4.1299	4.258	3.402	3.8087	11622620.9	122241
2018-11-21	3.8092	3.98	3.6234	3.8568	6244159.0	66859
2018-11-22	3.8594	3.916	3.5063	3.5232	4326526.2	39450
2018-11-23	3.5305	3.7392	3.403	3.6588	7435123.4	60510
2018-11-24	3.6588	3.75	3.2	3.3063	6796709.5	57652
2018-11-25	3.3057	3.5162	3.04	3.405	12105935.0	93794
2018-11-26	3.405	3.4728	3.1204	3.2512	9249797.2	66839
2018-11-27	3.2531	3.2564	2.87	3.0394	7076036.3	49914
2018-11-28	3.0427	3.3623	3.0408	3.274	6373770.7	40433
2018-11-29	3.2753	3.3	2.9	3.0255	8012933.9	54799
2018-11-30	3.0243	3.0708	2.7988	2.8921	6395295.4	40627
2018-12-01	2.8904	3.0244	2.824	2.9404	3522585.9	26853
2018-12-02	2.9379	3.015	2.8051	2.8605	2898250.1	22441
2018-12-03	2.8628	2.89	2.5252	2.5891	4760372.2	33426
2018-12-04	2.5912	2.6279	2.3046	2.4503	8192843.3	52705
2018-12-05	2.4493	2.4671	2.1628	2.1895	9720596.1	60923
2018-12-06	2.1901	2.2679	1.8328	1.8438	13003062.3	73094
2018-12-07	1.8446	1.8674	1.528	1.7271	18209498.5	100488
2018-12-08	1.7286	1.9448	1.6124	1.8056	16478683.1	83363
2018-12-09	1.8058	2.1108	1.7216	1.9855	15413728.3	74902
2018-12-10	1.9869	2.058	1.86	1.9049	14127134.2	70798
2018-12-11	1.9048	1.928	1.757	1.8318	10371380.3	53895
2018-12-12	1.8322	2.0289	1.8019	1.9546	9502179.9	54691
2018-12-13	1.9547	1.9785	1.8133	1.8437	11501688.1	63456
2018-12-14	1.8441	1.8836	1.7548	1.818	9779462.5	59468
2018-12-15	1.8179	1.92	1.783	1.8855	7634933.4	48756
2018-12-16	1.8839	1.9738	1.8733	1.904	6663434.9	44353
2018-12-17	1.9036	2.4757	1.8973	2.3684	21778917.4	112799
2018-12-18	2.3696	2.6907	2.34	2.6149	26093249.6	150614
2018-12-19	2.615	2.782	2.42	2.4323	21118523.1	147641
2018-12-20	2.4318	2.7561	2.403	2.6902	17133735.4	126048
2018-12-21	2.6903	2.8	2.4724	2.5815	14400752.6	108712
2018-12-22	2.5815	2.6165	2.453	2.5755	7684214.3	62504
2018-12-23	2.5771	2.9346	2.5534	2.7774	12875451.8	94461
2018-12-24	2.7775	3.0842	2.7201	2.7407	16866538.2	128315
2018-12-25	2.7407	2.7445	2.3725	2.48	15615090.5	126174
2018-12-26	2.4816	2.65	2.4346	2.5469	12207452.3	98174
2018-12-27	2.545	2.574	2.2284	2.2656	11267218.1	84422
2018-12-28	2.264	2.6591	2.2137	2.5994	12546394.7	98036
2018-12-29	2.6011	2.739	2.5157	2.5523	10073149.9	81562
2018-12-30	2.549	2.6588	2.4501	2.6349	8126555.4	67143
2018-12-31	2.634	2.6431	2.4323	2.5326	8487571.3	63827
2019-01-01	2.5345	2.6345	2.4883	2.6184	5425315.8	48386
