open time	open	high	low	close	volume	number of trades
2018-07-19	0.48869	0.495	0.47125	0.47687	36600560.0	23113
2018-07-20	0.47703	0.4773	0.431	0.44439	40745516.2	27061
2018-07-21	0.4444	0.459	0.4346	0.45506	28483991.4	17507
2018-07-22	0.45467	0.46409	0.44589	0.44859	32232347.2	17774
2018-07-23	0.44859	0.46371	0.44212	0.44499	30316389.9	18532
2018-07-24	0.4452	0.4715	0.438	0.45885	43532211.2	28932
2018-07-25	0.45741	0.46878	0.45153	0.4598	42650288.4	25272
2018-07-26	0.45983	0.46887	0.44538	0.44968	38041528.4	23172
2018-07-27	0.44878	0.462	0.444	0.4555	35252979.8	20570
2018-07-28	0.4555	0.45887	0.44803	0.45641	27843347.3	15477
2018-07-29	0.45643	0.45849	0.45	0.45315	31188705.5	14882
2018-07-30	0.45315	0.45621	0.43382	0.44534	32141597.9	17834
2018-07-31	0.44616	0.44641	0.4268	0.4353	31785092.6	18444
2018-08-01	0.4353	0.46382	0.42671	0.44642	39833478.3	26220
2018-08-02	0.44673	0.44888	0.42849	0.42975	33396468.1	17967
2018-08-03	0.43021	0.44619	0.4253	0.44033	44748261.2	23415
2018-08-04	0.44097	0.445	0.42741	0.42985	35095397.5	17878
2018-08-05	0.42984	0.43705	0.42705	0.4345	34962084.2	15634
2018-08-06	0.43437	0.43699	0.40127	0.4129	40578992.9	22947
2018-08-07	0.41328	0.41567	0.37387	0.37863	41157252.6	28999
2018-08-08	0.37863	0.37863	0.31928	0.33171	72393008.2	43751
2018-08-09	0.33197	0.35799	0.328	0.3441	51832840.7	35793
2018-08-10	0.3441	0.34689	0.31236	0.31897	39269097.2	26036
2018-08-11	0.31897	0.32008	0.2874	0.29784	48724318.7	31688
2018-08-12	0.29708	0.30938	0.29401	0.29547	35382260.6	22096
2018-08-13	0.29575	0.309	0.27127	0.2743	43767335.3	26230
2018-08-14	0.2743	0.27732	0.24672	0.2725	56101899.0	33635
2018-08-15	0.2728	0.30234	0.2728	0.28039	72676585.2	46747
2018-08-16	0.28	0.30184	0.2755	0.29142	46325561.5	27218
2018-08-17	0.29161	0.37506	0.29085	0.3672	84683658.1	52662
2018-08-18	0.36721	0.37	0.31039	0.32829	80106581.6	47049
2018-08-19	0.32848	0.35281	0.316	0.34201	63806323.3	35020
2018-08-20	0.34201	0.35095	0.3128	0.31499	52378768.0	31552
2018-08-21	0.315	0.33799	0.31302	0.33339	43866930.8	25584
2018-08-22	0.33398	0.35499	0.31039	0.3185	65706077.8	37654
2018-08-23	0.31849	0.32958	0.31306	0.3263	44849401.1	25117
2018-08-24	0.3263	0.329	0.31577	0.32646	43010739.1	23872
2018-08-25	0.32647	0.332	0.3216	0.32702	36349187.2	19914
2018-08-26	0.32759	0.32912	0.318	0.32276	33496561.2	17944
2018-08-27	0.32277	0.34062	0.32145	0.33901	50870196.2	27370
2018-08-28	0.339	0.35809	0.33423	0.35128	63583203.6	37204
2018-08-29	0.35067	0.3556	0.33361	0.34494	55136625.6	35052
2018-08-30	0.34494	0.3466	0.32252	0.33518	43887997.7	28767
2018-08-31	0.3347	0.349	0.32728	0.3353	36467734.8	25134
2018-09-01	0.3353	0.35517	0.33476	0.34699	49527170.3	29880
2018-09-02	0.34698	0.34918	0.33	0.34253	41314287.1	27346
2018-09-03	0.34237	0.34387	0.333	0.33493	34536040.9	20604
2018-09-04	0.33491	0.34157	0.32819	0.33116	42441830.5	28147
2018-09-05	0.33116	0.334	0.2772	0.27889	67385077.8	44268
2018-09-06	0.27899	0.307	0.2676	0.30179	71823322.1	43031
2018-09-07	0.30182	0.30445	0.28092	0.2869	48139492.1	27913
2018-09-08	0.28686	0.294	0.26891	0.27679	41246183.1	22777
2018-09-09	0.27665	0.2908	0.27	0.2766	39852343.2	22591
2018-09-10	0.27699	0.28263	0.259	0.27	46733069.5	24307
2018-09-11	0.27	0.276	0.25261	0.26314	50280138.4	25846
2018-09-12	0.26349	0.27413	0.25308	0.2699	46434334.2	27096
2018-09-13	0.26959	0.28641	0.2676	0.27933	59569126.9	32253
2018-09-14	0.27892	0.2867	0.27138	0.27571	46466958.6	25499
2018-09-15	0.2761	0.28489	0.27533	0.28031	33938106.1	17204
2018-09-16	0.2803	0.28229	0.27351	0.28122	32576561.4	17859
2018-09-17	0.28122	0.28373	0.26662	0.2706	48278145.2	24607
2018-09-18	0.2706	0.337	0.269	0.31897	161707328.6	78869
2018-09-19	0.31898	0.337	0.3109	0.32679	104736271.2	51251
2018-09-20	0.32718	0.492	0.32103	0.44819	273416987.8	140593
2018-09-21	0.44877	0.8	0.4185	0.56405	699259999.1	410141
2018-09-22	0.56399	0.63	0.49094	0.57368	384055321.9	220021
2018-09-23	0.57249	0.59975	0.55501	0.5719	176776991.6	98848
2018-09-24	0.5719	0.5831	0.48256	0.49358	220968527.3	126716
2018-09-25	0.49235	0.549	0.43558	0.5256	381527240.4	190435
2018-09-26	0.52633	0.57299	0.48364	0.513	418985950.3	232712
2018-09-27	0.51343	0.555	0.50578	0.54305	195704174.8	117620
2018-09-28	0.54305	0.55	0.51624	0.54025	169084867.6	100050
2018-09-29	0.54026	0.5968	0.52505	0.56876	216560342.7	114772
2018-09-30	0.56875	0.62604	0.55744	0.58257	249779723.5	138712
2018-10-01	0.58257	0.6059	0.532	0.5776	268385710.5	157725
2018-10-02	0.57734	0.58038	0.515	0.51692	162916775.7	103186
2018-10-03	0.51692	0.5388	0.50785	0.5293	170746863.2	102025
2018-10-04	0.52982	0.54999	0.5257	0.5294	121125329.6	68453
2018-10-05	0.52921	0.53331	0.51031	0.5211	101220917.6	62811
2018-10-06	0.52098	0.5226	0.46859	0.48964	141936655.1	79527
2018-10-07	0.4893	0.49149	0.46666	0.48269	98985658.4	54514
2018-10-08	0.4826	0.50449	0.47824	0.49335	119530087.1	63907
2018-10-09	0.49302	0.49387	0.47108	0.48199	87513820.2	46959
2018-10-10	0.48171	0.48171	0.46066	0.46605	87026618.7	47831
2018-10-11	0.46632	0.46632	0.37713	0.38315	214466238.8	112771
2018-10-12	0.38319	0.44953	0.37685	0.42071	182232226.9	97604
2018-10-13	0.42071	0.432	0.417	0.4227	73115932.0	38313
2018-10-14	0.42259	0.43057	0.40321	0.40994	82556004.2	40584
2018-10-15	0.40951	0.52179	0.39771	0.46168	287232730.0	145064
2018-10-16	0.46183	0.48896	0.45554	0.48352	126629832.4	73496
2018-10-17	0.48352	0.49818	0.47201	0.48437	110247010.2	63293
2018-10-18	0.48383	0.49408	0.456	0.4675	98622485.8	57549
2018-10-19	0.46848	0.473	0.458	0.46077	54642245.2	30723
2018-10-20	0.46103	0.47293	0.45633	0.46788	62948221.8	36228
2018-10-21	0.46772	0.47476	0.4635	0.46458	48975343.9	27796
2018-10-22	0.46458	0.46901	0.45475	0.46192	41455391.5	34288
2018-10-23	0.46163	0.48649	0.444	0.47006	58195282.8	49333
2018-10-24	0.47005	0.478	0.46	0.46402	36421466.1	27432
2018-10-25	0.46401	0.4731	0.45688	0.46351	34586029.5	25920
2018-10-26	0.46351	0.471	0.45923	0.46657	38006244.6	24187
2018-10-27	0.46657	0.4681	0.4576	0.46012	35912703.0	21200
2018-10-28	0.4601	0.46695	0.458	0.46472	36212879.3	18212
2018-10-29	0.46483	0.46516	0.4343	0.44506	48934076.3	31507
2018-10-30	0.44554	0.455	0.444	0.44749	28201734.6	19797
2018-10-31	0.44734	0.46097	0.4375	0.45418	34928585.5	24072
2018-11-01	0.45418	0.462	0.4485	0.46141	28279669.6	18865
2018-11-02	0.46137	0.46899	0.45901	0.463	35704076.7	23077
2018-11-03	0.46281	0.46449	0.45433	0.45713	28318009.2	16664
2018-11-04	0.45706	0.47959	0.44955	0.46999	50696119.7	34635
2018-11-05	0.46999	0.50644	0.461	0.5022	76939385.1	51511
2018-11-06	0.5022	0.56878	0.50053	0.55523	165152551.2	124811
2018-11-07	0.5546	0.5555	0.52751	0.5409	83021151.0	60477
2018-11-08	0.5409	0.5468	0.492	0.49694	91511954.5	66746
2018-11-09	0.49713	0.5227	0.496	0.5044	61996751.7	46795
2018-11-10	0.50463	0.51748	0.5027	0.50956	33178374.5	27480
2018-11-11	0.50941	0.51233	0.49764	0.51019	28362231.8	21970
2018-11-12	0.51018	0.53499	0.50521	0.5245	51147716.5	40657
2018-11-13	0.52403	0.53464	0.51111	0.51736	66199009.7	52170
2018-11-14	0.51817	0.52012	0.422	0.4846	158164446.3	105991
2018-11-15	0.48461	0.4947	0.4311	0.48931	176221131.0	122599
2018-11-16	0.48931	0.49568	0.46382	0.47765	114883969.7	80023
2018-11-17	0.47805	0.505	0.46939	0.49813	95437797.3	66323
2018-11-18	0.49815	0.532	0.49537	0.51611	133560299.2	96328
2018-11-19	0.51608	0.51695	0.4645	0.4825	245733373.5	157260
2018-11-20	0.48235	0.50865	0.4095	0.44285	325286452.6	221361
2018-11-21	0.44285	0.46947	0.41933	0.45367	189645261.1	123793
2018-11-22	0.45345	0.45785	0.424	0.42831	91671173.8	64541
2018-11-23	0.42766	0.44376	0.39674	0.41447	161040318.2	104172
2018-11-24	0.41461	0.42878	0.37001	0.37982	160389596.0	99431
2018-11-25	0.37977	0.39639	0.32802	0.382	322162714.6	175085
2018-11-26	0.38186	0.39999	0.34625	0.36354	267557884.2	145831
2018-11-27	0.3634	0.376	0.34634	0.365	149919921.1	87519
2018-11-28	0.36476	0.40319	0.36476	0.39203	157732401.0	91369
2018-11-29	0.3922	0.395	0.37072	0.38149	106959084.6	75894
2018-11-30	0.38148	0.38331	0.355	0.36466	82213339.6	56516
2018-12-01	0.36492	0.379	0.35617	0.37205	58583664.8	49368
2018-12-02	0.372	0.3799	0.366	0.36963	43193884.2	36328
2018-12-03	0.36974	0.371	0.34553	0.34827	57538980.4	43290
2018-12-04	0.34827	0.36255	0.33913	0.35231	59867337.7	49309
2018-12-05	0.35235	0.361	0.338	0.3395	56281559.4	41717
2018-12-06	0.33906	0.3455	0.30671	0.30919	83574815.0	58042
2018-12-07	0.30959	0.312	0.2865	0.30114	128448766.2	87129
2018-12-08	0.30114	0.325	0.29117	0.30247	91555422.9	63846
2018-12-09	0.30247	0.31965	0.2983	0.30914	63609809.9	44521
2018-12-10	0.30944	0.31377	0.29424	0.29956	59077810.9	42343
2018-12-11	0.2995	0.31	0.29396	0.29904	52196740.0	39647
2018-12-12	0.29905	0.31064	0.2971	0.30463	48158835.8	37265
2018-12-13	0.30463	0.30569	0.29558	0.29934	42978785.0	31266
2018-12-14	0.29916	0.3008	0.28312	0.28816	47556494.8	38394
2018-12-15	0.28803	0.29149	0.2805	0.28422	38261672.5	33453
2018-12-16	0.28421	0.2954	0.28312	0.28669	43951184.1	35222
2018-12-17	0.28669	0.337	0.285	0.32721	129250477.5	90715
2018-12-18	0.32721	0.3498	0.32149	0.34979	166459905.1	127305
2018-12-19	0.34979	0.39265	0.34165	0.34468	238920130.5	176074
2018-12-20	0.34468	0.38368	0.339	0.37228	190801771.6	150844
2018-12-21	0.37228	0.383	0.34584	0.35428	141255512.3	114072
2018-12-22	0.35405	0.36	0.34383	0.35644	68501560.8	63823
2018-12-23	0.35645	0.37784	0.35407	0.3669	83342114.3	76601
2018-12-24	0.36691	0.45	0.36665	0.40092	308763465.2	232374
2018-12-25	0.40075	0.40399	0.36	0.37598	190479475.6	159217
2018-12-26	0.37599	0.38942	0.35327	0.37253	115977475.4	108072
2018-12-27	0.37298	0.375	0.325	0.33368	113118482.1	95303
2018-12-28	0.3337	0.37559	0.32823	0.36997	133220344.3	112497
2018-12-29	0.37017	0.37913	0.35103	0.35593	105406488.5	100154
2018-12-30	0.35622	0.36578	0.3508	0.36489	66395531.2	73672
2018-12-31	0.36488	0.36932	0.3435	0.34849	70308054.1	68146
2019-01-01	0.34864	0.36111	0.34533	0.3608	41061397.6	44289
